Time,KZNA_avg_value,Temp,Humid,Pressure
2019-03-23 23:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-03-24 00:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-24 02:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-03-24 04:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-03-24 05:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-03-24 06:00:00,21.85,7.0,79.41051677500359,1024.0
2019-03-24 07:00:00,21.7,12.5,90.67087727182819,1015.3500061
2019-03-24 08:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-24 09:00:00,22.1,13.6000004,40.17997407760489,1021.9000244
2019-03-24 11:00:00,22.3,11.5,66.61211153796549,1012.6499939
2019-03-24 12:00:00,22.45,17.0,34.360283268538744,1019.7999878
2019-03-24 13:00:00,22.8,16.5,64.7906261736564,1023.9500122
2019-03-24 14:00:00,23.15,20.1999998,44.32358089050249,1014.25
2019-03-24 15:00:00,23.1,16.1000004,55.76250274775458,1012.25
2019-03-24 16:00:00,23.0,15.2999997,63.29456631226592,1013.5
2019-03-24 17:00:00,22.85,17.099999399999998,80.4066910568119,1017.8000182999999
2019-03-24 18:00:00,22.7,13.1999998,43.80040790965222,1023.0499878
2019-03-24 19:00:00,22.65,12.4000001,60.072526314955056,1017.5500182999999
2019-03-24 20:00:00,22.6,8.49999975,79.84802551724823,1012.3999939
2019-03-24 21:00:00,22.450000000000003,11.60000015,43.3662289604281,1015.8000182999999
2019-03-24 22:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-24 23:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-03-25 00:00:00,21.85,10.3000002,57.84903332377661,1023.9500122
2019-03-25 01:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-03-25 02:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-03-25 05:00:00,22.05,12.8000002,30.858448374516165,1020.3999939
2019-03-25 06:00:00,22.2,6.4000001,88.19584593765555,1019.0999756
2019-03-25 07:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-25 08:00:00,22.266666666666666,6.85,72.04262689459499,1020.9500122
2019-03-25 09:00:00,22.4,14.0,52.4331991121189,1015.9000244
2019-03-25 10:00:00,22.5,13.900000600000002,58.93514164241647,1009.9499817000001
2019-03-25 11:00:00,22.8,16.5,64.7906261736564,1023.9500122
2019-03-25 12:00:00,23.41428571428571,19.6000004,27.27838462061716,1010.9000244
2019-03-25 13:00:00,23.65,20.5,55.86889978571378,1019.1499939
2019-03-25 15:00:00,23.5,17.7999997,65.5898780978564,1016.5
2019-03-25 16:00:00,23.45,18.0000005,59.75695913449983,1016.25
2019-03-25 17:00:00,23.45,18.0000005,59.75695913449983,1016.25
2019-03-25 19:00:00,23.200000000000003,18.3000002,46.94347272305656,1015.5499878
2019-03-25 20:00:00,23.0,15.2999997,63.29456631226592,1013.5
2019-03-25 21:00:00,22.85,17.099999399999998,80.4066910568119,1017.8000182999999
2019-03-25 22:00:00,22.65,12.4000001,60.072526314955056,1017.5500182999999
2019-03-25 23:00:00,22.4,13.6999998,45.14636170029154,1013.6500244
2019-03-26 00:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-26 01:00:00,22.36,14.6000004,44.05413277399241,1022.5999756000001
2019-03-26 02:00:00,22.55,10.8999996,73.2287880656432,1017.3999939
2019-03-26 03:00:00,22.7,13.1999998,43.80040790965222,1023.0499878
2019-03-26 05:00:00,22.6,8.49999975,79.84802551724823,1012.3999939
2019-03-26 06:00:00,22.65,7.8000002,77.30777060762004,1012.2000122
2019-03-26 07:00:00,22.55,10.8999996,73.2287880656432,1017.3999939
2019-03-26 08:00:00,22.33333333333333,11.25,84.87387068682293,1014.8500061
2019-03-26 09:00:00,22.4,13.3999996,37.859524288464186,1011.4000244
2019-03-26 11:00:00,22.65,12.4000001,60.072526314955056,1017.5500182999999
2019-03-26 12:00:00,22.72,16.2000008,29.303106767931915,1011.0
2019-03-26 13:00:00,23.03333333333333,15.9999995,72.23549997130438,1009.7999878
2019-03-26 14:00:00,23.05,14.6000004,84.93313544517522,1012.75
2019-03-26 15:00:00,22.85,17.099999399999998,80.4066910568119,1017.8000182999999
2019-03-26 16:00:00,22.73333333333333,18.2000003,42.02576892120817,1013.7999878
2019-03-26 18:00:00,22.6,8.49999975,79.84802551724823,1012.3999939
2019-03-26 19:00:00,22.55,10.8999996,73.2287880656432,1017.3999939
2019-03-26 20:00:00,22.4,13.6999998,45.14636170029154,1013.6500244
2019-03-26 21:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-03-26 22:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-03-26 23:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-03-27 00:00:00,21.65,10.9000001,52.78464974678864,1018.8000182999999
2019-03-27 01:00:00,21.766666666666666,10.0000002,75.80471078039236,1008.1000061
2019-03-27 02:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-03-27 03:00:00,22.05,12.8000002,30.858448374516165,1020.3999939
2019-03-27 04:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-03-27 05:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-03-27 06:00:00,22.450000000000003,5.5999999,46.37614039352732,1022.7000122
2019-03-27 07:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-27 08:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-03-27 09:00:00,22.0,9.1999998,29.69883867572889,1022.5999756
2019-03-27 10:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-03-27 12:00:00,22.05,11.0,34.294209650962536,1021.5
2019-03-27 13:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-03-27 14:00:00,22.05,12.8000002,30.858448374516165,1020.3999939
2019-03-27 15:00:00,21.98,10.3999996,90.47531726822736,1018.0499878
2019-03-27 17:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-27 18:00:00,21.73333333333333,7.24999975,60.25529733472941,1011.7999878
2019-03-27 20:00:00,21.65,10.9000001,52.78464974678864,1018.8000182999999
2019-03-27 21:00:00,21.55,5.79999995,54.310383649078005,1023.1999817000001
2019-03-27 22:00:00,21.35,9.1999998,47.37389475954546,1015.1000061
2019-03-27 23:00:00,21.2,6.20000005,79.94631912300704,1003.3499756
2019-03-28 01:00:00,21.3,1.4,74.33500030872233,1030.7000122
2019-03-28 02:00:00,21.5,8.049999699999999,91.44466627094431,1015.0500182999999
2019-03-28 03:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-03-28 04:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-03-28 05:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-03-28 06:00:00,22.15,7.4000001,74.0356822938047,1024.3000488
2019-03-28 07:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-03-28 08:00:00,21.950000000000003,13.700000300000001,49.27549930944437,1017.0999756
2019-03-28 09:00:00,21.8,7.1999998,66.00206935216832,1025.0
2019-03-28 10:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-03-28 11:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-03-28 12:00:00,21.4,9.6000004,54.03346356442263,1024.5
2019-03-28 13:00:00,21.24,1.5499999999999998,62.980848579442494,1028.9500122
2019-03-28 14:00:00,21.35,9.1999998,47.37389475954546,1015.1000061
2019-03-28 15:00:00,21.55,8.1999998,44.34009162863154,1023.7999878
2019-03-28 16:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-28 17:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-28 18:00:00,21.7,6.4000001,56.08148062064991,1024.6999512
2019-03-28 19:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-28 20:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-03-28 21:00:00,21.7,12.5,90.67087727182819,1015.3500061
2019-03-28 22:00:00,21.5,8.049999699999999,91.44466627094431,1015.0500182999999
2019-03-28 23:00:00,21.25,1.5499999999999998,62.980848579442494,1028.9500122
2019-03-29 00:00:00,21.133333333333333,10.9000001,80.34478105873802,1012.5500182999999
2019-03-29 01:00:00,21.166666666666668,6.4000001,89.13140713572753,1015.1500244
2019-03-29 02:00:00,21.3,1.4,74.33500030872233,1030.7000122
2019-03-29 03:00:00,21.4,6.1999998,89.76376015837936,1015.5
2019-03-29 04:00:00,21.5,8.049999699999999,91.44466627094431,1015.0500182999999
2019-03-29 05:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-03-29 06:00:00,21.65,2.5999999,65.07593999640882,1028.0
2019-03-29 07:00:00,21.45,10.4500003,47.05245432285956,1015.9500122
2019-03-29 08:00:00,21.266666666666666,7.00000025,38.86890931709472,1019.3000182999999
2019-03-29 09:00:00,21.266666666666666,10.6000004,24.817585140602752,1025.9000244
2019-03-29 10:00:00,21.4,6.1999998,89.76376015837936,1015.5
2019-03-29 11:00:00,21.5,8.049999699999999,91.44466627094431,1015.0500182999999
2019-03-29 12:00:00,21.65,12.1999998,21.28257662682928,1022.9000244
2019-03-29 13:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-29 14:00:00,21.866666666666664,9.10000015,84.15210085327548,1018.0
2019-03-29 15:00:00,21.8,13.3999996,22.59019082675115,1020.0
2019-03-29 17:00:00,21.73333333333333,7.24999975,60.25529733472941,1011.7999878
2019-03-29 18:00:00,21.83333333333333,8.3999996,27.71434854683031,1021.7999878
2019-03-29 19:00:00,21.933333333333334,6.499999900000001,45.9158665405163,1024.7000122
2019-03-29 20:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-03-29 21:00:00,21.55,5.79999995,54.310383649078005,1023.1999817000001
2019-03-29 22:00:00,21.35,9.1999998,47.37389475954546,1015.1000061
2019-03-29 23:00:00,21.15,7.0999999,96.30925478575662,1015.4500122
2019-03-30 00:00:00,21.15,7.0999999,96.30925478575662,1015.4500122
2019-03-30 02:00:00,21.2,6.20000005,79.94631912300704,1003.3499756
2019-03-30 03:00:00,21.3,1.4,74.33500030872233,1030.7000122
2019-03-30 04:00:00,21.4,6.1999998,89.76376015837936,1015.5
2019-03-30 05:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-03-30 06:00:00,21.85,6.0,36.16221053053154,1024.1999512
2019-03-30 07:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-03-30 08:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-03-30 09:00:00,21.85,11.6000004,35.75885534644528,1022.0
2019-03-30 10:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-03-30 11:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-03-30 12:00:00,22.05,14.6000004,27.42268709806979,1019.2999878
2019-03-30 14:00:00,22.15,11.70000005,46.473950821110115,1020.6000366000001
2019-03-30 15:00:00,22.15,16.0,18.91221934841553,1016.9000244
2019-03-30 16:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-30 17:00:00,22.3,11.5,66.61211153796549,1012.6499939
2019-03-30 18:00:00,22.25,10.3999996,39.62957358372831,1018.5999756
2019-03-30 20:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-30 22:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-03-30 23:00:00,21.7,12.5,90.67087727182819,1015.3500061
2019-03-31 00:00:00,21.55,5.79999995,54.310383649078005,1023.1999817000001
2019-03-31 01:00:00,21.55,5.79999995,54.310383649078005,1023.1999817000001
2019-03-31 02:00:00,21.7,12.5,90.67087727182819,1015.3500061
2019-03-31 03:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-03-31 04:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-03-31 13:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-31 14:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-03-31 15:00:00,22.45,11.60000015,43.3662289604281,1015.8000182999999
2019-03-31 16:00:00,22.6,8.49999975,79.84802551724823,1012.3999939
2019-03-31 17:00:00,22.65,12.4000001,60.072526314955056,1017.5500182999999
2019-03-31 18:00:00,22.8,16.5,64.7906261736564,1023.9500122
2019-03-31 19:00:00,22.75,16.3000002,63.076953819752504,1015.8499756
2019-03-31 20:00:00,22.55,10.8999996,73.2287880656432,1017.3999939
2019-03-31 21:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-03-31 22:00:00,22.15,11.70000005,46.473950821110115,1020.6000366000001
2019-03-31 23:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-01 00:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-04-01 02:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-04-01 03:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-04-01 04:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-01 05:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-04-01 06:00:00,21.9,6.8000002,62.21525261531852,1017.4000244
2019-04-01 07:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-04-01 08:00:00,21.83333333333333,9.2999997,63.186368272196525,1017.8500061
2019-04-01 09:00:00,21.95,16.2000008,32.697782280052444,1015.0999756
2019-04-01 10:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-01 11:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-01 12:00:00,22.5,19.2000008,26.39887142264231,1012.5999756
2019-04-01 14:00:00,22.7,13.1999998,43.80040790965222,1023.0499878
2019-04-01 18:00:00,22.83333333333333,13.1999998,77.97449531302287,1020.3999939
2019-04-01 19:00:00,22.666666666666668,11.9000001,68.65225968985504,1020.6499939
2019-04-01 20:00:00,22.55,10.8999996,73.2287880656432,1017.3999939
2019-04-01 21:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-01 22:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-01 23:00:00,22.05,12.8000002,30.858448374516165,1020.3999939
2019-04-02 00:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-04-02 01:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-04-02 02:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-02 03:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-02 04:00:00,22.3,11.5,66.61211153796549,1012.6499939
2019-04-02 05:00:00,22.45,11.60000015,43.3662289604281,1015.8000182999999
2019-04-02 06:00:00,22.316666666666663,10.1999998,50.405693988140506,1020.0
2019-04-02 07:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-02 08:00:00,22.03333333333333,11.9000001,31.955317639314046,1016.8500061
2019-04-02 09:00:00,22.0,16.3999996,36.4942548854881,1019.0
2019-04-02 10:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-02 11:00:00,22.48,13.5,71.03251584887417,1016.1999817000001
2019-04-02 12:00:00,22.7,17.3999996,27.12222691889439,1017.0999756
2019-04-02 13:00:00,22.8,16.5,64.7906261736564,1023.9500122
2019-04-02 14:00:00,22.9,13.5,56.23276116960143,1019.2999878
2019-04-02 15:00:00,22.85,17.099999399999998,80.4066910568119,1017.8000182999999
2019-04-02 16:00:00,22.75,16.3000002,63.076953819752504,1015.8499756
2019-04-02 17:00:00,22.700000000000003,13.1999998,43.80040790965222,1023.0499878
2019-04-02 19:00:00,22.55,10.8999996,73.2287880656432,1017.3999939
2019-04-02 20:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-02 21:00:00,22.15,11.70000005,46.473950821110115,1020.6000366000001
2019-04-02 22:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-04-02 23:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-04-03 01:00:00,21.866666666666664,9.10000015,84.15210085327548,1018.0
2019-04-03 02:00:00,22.05,12.8000002,30.858448374516165,1020.3999939
2019-04-03 03:00:00,22.05,12.8000002,30.858448374516165,1020.3999939
2019-04-03 04:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-03 05:00:00,22.3,11.5,66.61211153796549,1012.6499939
2019-04-03 06:00:00,22.23333333333333,7.1999998,68.41472777400418,1019.5999756
2019-04-03 07:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-03 08:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-04-03 09:00:00,21.94,12.1999998,43.44881830606975,1019.0
2019-04-03 10:00:00,21.925,8.5999998,58.76086580037176,1021.6000061
2019-04-03 11:00:00,21.85,10.3000002,57.84903332377661,1023.9500122
2019-04-03 12:00:00,22.23333333333333,15.1999998,41.18211189187255,1015.9000244
2019-04-03 13:00:00,22.266666666666666,6.85,72.04262689459499,1020.9500122
2019-04-03 16:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-03 17:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-03 18:00:00,22.3,11.5,66.61211153796549,1012.6499939
2019-04-03 19:00:00,22.5,13.900000600000002,58.93514164241647,1009.9499817000001
2019-04-03 20:00:00,22.4,13.6999998,45.14636170029154,1013.6500244
2019-04-03 21:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-03 22:00:00,21.85,10.3000002,57.84903332377661,1023.9500122
2019-04-03 23:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-04-04 00:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-04 01:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-04 02:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
2019-04-04 03:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-04-04 05:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-04 06:00:00,22.0,6.5999999,82.2161762778203,1018.2000122
2019-04-04 07:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-04-04 08:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-04-04 10:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-04-04 11:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-04-04 12:00:00,22.05,15.0,39.11541525160161,1013.9000244
2019-04-04 13:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-04 14:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-04-04 16:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-04 18:00:00,22.12,6.6999998,89.89521455728428,1017.2000122
2019-04-04 19:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-04 20:00:00,21.85,10.3000002,57.84903332377661,1023.9500122
2019-04-04 21:00:00,21.7,12.5,90.67087727182819,1015.3500061
2019-04-04 22:00:00,21.55,5.79999995,54.310383649078005,1023.1999817000001
2019-04-05 00:00:00,21.566666666666663,-1.05,63.71774627267641,1027.5
2019-04-05 01:00:00,21.74,10.6499996,28.619758101909063,1010.8500061
2019-04-05 02:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-05 03:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-05 04:00:00,22.25,13.0,38.22107299719007,1017.3999939
2019-04-05 05:00:00,22.3,11.5,66.61211153796549,1012.6499939
2019-04-05 06:00:00,22.200000000000003,7.1999998,85.22533994109011,1014.5
2019-04-05 07:00:00,22.1,13.6000004,50.19008180890473,1012.8500061
2019-04-05 08:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-04-05 09:00:00,21.8,8.3999996,80.71447749112579,1015.4000244
2019-04-05 10:00:00,21.85,10.3000002,57.84903332377661,1023.9500122
2019-04-05 11:00:00,21.85,10.3000002,57.84903332377661,1023.9500122
2019-04-05 12:00:00,21.666666666666668,11.1999998,63.58474020376102,1013.4000244
2019-04-05 13:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-04-05 14:00:00,21.65,10.9000001,52.78464974678864,1018.8000182999999
2019-04-05 15:00:00,21.55,5.79999995,54.310383649078005,1023.1999817000001
2019-04-05 17:00:00,21.65,10.9000001,52.78464974678864,1018.8000182999999
2019-04-05 18:00:00,21.65,10.9000001,52.78464974678864,1018.8000182999999
2019-04-05 19:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-04-05 20:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-04-05 21:00:00,21.5,8.049999699999999,91.44466627094431,1015.0500182999999
2019-04-05 22:00:00,21.35,9.1999998,47.37389475954546,1015.1000061
2019-04-06 00:00:00,21.4,6.1999998,89.76376015837936,1015.5
2019-04-06 01:00:00,21.5,8.049999699999999,91.44466627094431,1015.0500182999999
2019-04-06 02:00:00,21.65,10.9000001,52.78464974678864,1018.8000182999999
2019-04-06 03:00:00,21.85,10.3000002,57.84903332377661,1023.9500122
2019-04-06 04:00:00,22.0,12.7999997,33.09654678060849,1020.7999878
2019-04-06 05:00:00,21.9,10.4000001,55.366204836572265,1022.0499878
2019-04-06 07:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-04-06 08:00:00,21.65,10.9000001,52.78464974678864,1018.8000182999999
2019-04-06 10:00:00,21.675,8.5,62.56696706709553,1009.75
2019-04-06 11:00:00,21.6,11.1500001,69.49683193870541,1022.75
2019-04-06 13:00:00,21.75,9.6499996,50.0,1016.8000182999999
2019-04-06 14:00:00,22.05,12.8000002,30.858448374516165,1020.3999939
2019-04-06 15:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-06 16:00:00,22.5,13.900000600000002,58.93514164241647,1009.9499817000001
2019-04-06 17:00:00,22.4,13.6999998,45.14636170029154,1013.6500244
2019-04-06 18:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-06 19:00:00,22.5,13.900000600000002,58.93514164241647,1009.9499817000001
2019-04-06 20:00:00,22.65,12.4000001,60.072526314955056,1017.5500182999999
2019-04-06 21:00:00,22.55,10.8999996,73.2287880656432,1017.3999939
2019-04-06 22:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-06 23:00:00,22.15,11.70000005,46.473950821110115,1020.6000366000001
2019-04-07 00:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-07 01:00:00,21.8,6.39999985,70.6773409330273,1025.8499756
2019-04-07 03:00:00,21.95,13.700000300000001,49.27549930944437,1017.0999756
2019-04-07 04:00:00,22.15,11.70000005,46.473950821110115,1020.6000366000001
2019-04-07 05:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-07 06:00:00,22.6,9.3999996,73.8340224163078,1011.2999878
2019-04-07 07:00:00,22.9,13.5,56.23276116960143,1019.2999878
2019-04-07 08:00:00,22.95,15.200000300000001,42.68607750313478,1020.2999878
2019-04-07 09:00:00,22.75,12.3999996,60.78544361287059,1011.0999756
2019-04-07 12:00:00,22.7,16.6000004,38.69675274418237,1008.7000122
2019-04-07 13:00:00,22.633333333333336,15.5,51.77136025651164,1016.75
2019-04-07 14:00:00,22.7,13.1999998,43.80040790965222,1023.0499878
2019-04-07 15:00:00,22.6,8.49999975,79.84802551724823,1012.3999939
2019-04-07 16:00:00,22.5,13.900000600000002,58.93514164241647,1009.9499817000001
2019-04-07 17:00:00,22.45,11.60000015,43.3662289604281,1015.8000182999999
2019-04-07 19:00:00,22.35,12.7999997,50.76486590500231,1012.2999878
2019-04-07 20:00:00,22.2,6.79999995,86.71059293937283,1016.7999878
