Time,avg_value,Temp,Humid,Pressure
2019-03-23 08:00:00,22.16,14.399999600000001,30.776089293074286,1024.25
2019-03-23 11:00:00,22.22,11.60000015,58.55748789249181,1018.1499939
2019-03-23 12:00:00,22.16666666666667,16.3999996,33.228237454829376,1021.5999756
2019-03-23 13:00:00,22.3,11.700000300000001,54.340472295615136,1009.6000061
2019-03-23 14:00:00,22.4,15.5,66.36661108993633,1013.9500122
2019-03-23 15:00:00,22.46,15.3000002,42.29388516326541,1015.5
2019-03-23 16:00:00,22.15,13.900000600000002,51.52657196706505,1019.7999878
2019-03-23 18:00:00,22.03333333333333,10.60000015,48.28734070568038,1023.0499878
2019-03-23 20:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-03-23 21:00:00,21.93333333333333,11.0,27.19091948990124,1019.5500183
2019-03-23 22:00:00,22.0,14.8000002,25.94664879734153,1015.5
2019-03-23 23:00:00,22.0,14.8000002,25.94664879734153,1015.5
2019-03-24 01:00:00,21.8,13.9000001,43.83919127229494,1019.2000122
2019-03-24 03:00:00,21.82,15.5,59.99348170909641,1010.0
2019-03-24 06:00:00,21.65,7.0,79.41051677500359,1024.0
2019-03-24 08:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-03-24 09:00:00,21.85,13.6000004,40.17997407760489,1021.9000244
2019-03-24 10:00:00,22.1,14.4999995,50.397279972704624,1019.4499817000001
2019-03-24 11:00:00,22.1,14.4999995,50.397279972704624,1019.4499817000001
2019-03-24 12:00:00,22.16666666666667,17.0,34.360283268538744,1019.7999878
2019-03-24 13:00:00,22.3,11.700000300000001,54.340472295615136,1009.6000061
2019-03-24 14:00:00,22.45,16.6999998,57.88024931392516,1018.75
2019-03-24 15:00:00,22.62,17.1000004,71.78398849256854,1013.8999939
2019-03-24 16:00:00,22.2,13.099999399999998,64.63612665216777,1020.3500061
2019-03-24 17:00:00,22.1,14.4999995,50.397279972704624,1019.4499817000001
2019-03-24 20:00:00,21.9,15.8000002,27.86239587953368,1016.5500182999999
2019-03-24 21:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-03-24 22:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-03-24 23:00:00,21.84,8.6000002,82.31960798821359,1017.1499939
2019-03-25 00:00:00,21.9,15.8000002,27.86239587953368,1016.5500182999999
2019-03-25 01:00:00,22.0,14.8000002,25.94664879734153,1015.5
2019-03-25 02:00:00,22.16666666666667,16.6999998,33.79426036168406,1020.6999817000001
2019-03-25 03:00:00,22.35,12.7999997,73.99112686628281,1013.7000122
2019-03-25 04:00:00,22.55,16.0999999,74.32088559423099,1018.1499939
2019-03-25 05:00:00,22.74,5.39999985,51.11615920843024,1031.25
2019-03-25 06:00:00,23.0,6.4000001,88.19584593765555,1019.0999756
2019-03-25 07:00:00,22.85,14.900000600000002,87.04404468032382,1014.0999756
2019-03-25 08:00:00,22.65,17.8999996,46.79057980985789,1013.25
2019-03-25 09:00:00,22.65,14.0,52.4331991121189,1015.9000244
2019-03-25 12:00:00,22.75,19.6000004,27.27838462061716,1010.9000244
2019-03-25 13:00:00,22.9,19.0,44.43189123524703,1012.25
2019-03-25 14:00:00,23.1,20.6000004,50.986131705520066,1016.1000061
2019-03-25 15:00:00,23.15,18.3999996,51.971492807420546,1010.7000122
2019-03-25 16:00:00,22.8,11.3000002,51.21934118438489,1028.25
2019-03-25 18:00:00,22.6,15.0,92.1485319462964,1018.4499817000001
2019-03-25 19:00:00,22.73333333333333,12.3999996,76.8138508681651,1014.7999878
2019-03-25 20:00:00,22.55,16.0999999,74.32088559423099,1018.1499939
2019-03-25 23:00:00,22.7,18.1000004,65.43272314628834,1016.25
2019-03-26 00:00:00,22.4,15.5,66.36661108993633,1013.9500122
2019-03-26 01:00:00,22.34,7.1499998499999995,63.876544502902576,1026.2499695000001
2019-03-26 03:00:00,22.23333333333333,4.1999998,87.15263861478542,1027.6999817
2019-03-26 05:00:00,22.4,15.5,66.36661108993633,1013.9500122
2019-03-26 06:00:00,22.3,7.8000002,77.30777060762004,1012.2000122
2019-03-26 07:00:00,22.160000000000004,14.399999600000001,30.776089293074286,1024.25
2019-03-26 08:00:00,21.9,15.8000002,27.86239587953368,1016.5500182999999
2019-03-26 10:00:00,21.85,10.9000001,42.26003285311822,1022.8500061
2019-03-26 11:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-03-26 12:00:00,22.0,16.2000008,29.303106767931915,1011.0
2019-03-26 13:00:00,22.2,13.099999399999998,64.63612665216777,1020.3500061
2019-03-26 14:00:00,22.35,12.7999997,73.99112686628281,1013.7000122
2019-03-26 15:00:00,22.25,16.0,38.50581314464183,1019.0499878
2019-03-26 17:00:00,22.16666666666667,16.6999998,33.79426036168406,1020.6999817000001
2019-03-26 18:00:00,22.15,13.900000600000002,51.52657196706505,1019.7999878
2019-03-26 19:00:00,22.2,13.099999399999998,64.63612665216777,1020.3500061
2019-03-26 20:00:00,22.15,13.900000600000002,51.52657196706505,1019.7999878
2019-03-26 21:00:00,22.05,9.5999999,68.68447854729051,1020.6500243999999
2019-03-26 23:00:00,21.85,10.9000001,42.26003285311822,1022.8500061
2019-03-27 00:00:00,21.866666666666664,13.25,43.87975552988381,1021.4000244
2019-03-27 01:00:00,21.83333333333333,12.2500005,51.12194895391905,1024.5499878
2019-03-27 02:00:00,21.75,10.299999699999999,61.59306817222192,1021.3500366000001
2019-03-27 03:00:00,21.73333333333333,15.6499996,73.63419119503597,1010.8999939
2019-03-27 05:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-03-27 06:00:00,21.78,5.5999999,46.37614039352732,1022.7000122
2019-03-27 07:00:00,21.7,7.39999985,52.52572559480758,1024.6499634
2019-03-27 08:00:00,21.640000000000004,0.6999999499999998,85.30737260594191,1012.5
2019-03-27 09:00:00,21.7,9.1999998,29.69883867572889,1022.5999756
2019-03-27 10:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-03-27 11:00:00,21.642857142857142,0.6999999499999998,85.30737260594191,1012.5
2019-03-27 12:00:00,21.66666666666667,11.0,34.294209650962536,1021.5
2019-03-27 13:00:00,21.75,10.299999699999999,61.59306817222192,1021.3500366000001
2019-03-27 15:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-03-27 16:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-03-27 17:00:00,21.55,9.5,67.42308747884302,1019.0999756
2019-03-27 19:00:00,21.55,9.5,67.42308747884302,1019.0999756
2019-03-27 20:00:00,21.5,6.54999995,74.78541747005352,1023.2000122
2019-03-27 21:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-03-27 23:00:00,21.33333333333333,7.29999995,48.36554394244219,1020.2000122
2019-03-28 01:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-03-28 02:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-03-28 03:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-03-28 04:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-03-28 05:00:00,21.325000000000006,8.1999998,50.303256961924,1019.8999633999999
2019-03-28 06:00:00,21.6,7.4000001,74.0356822938047,1024.3000488
2019-03-28 07:00:00,21.42,7.89999985,42.9714723996196,1027.9000244
2019-03-28 08:00:00,21.2,8.3500004,54.55447017841814,1019.8999939
2019-03-28 09:00:00,21.266666666666666,7.1999998,66.00206935216832,1025.0
2019-03-28 10:00:00,21.466666666666672,6.4,56.34123972347257,1020.3500061
2019-03-28 11:00:00,21.3,8.64999985,76.1896429491913,1017.25
2019-03-28 12:00:00,21.25,9.6000004,54.03346356442263,1024.5
2019-03-28 13:00:00,21.360000000000007,-1.05,73.0586687269039,1028.4000244
2019-03-28 14:00:00,21.62,7.8499999,70.36629414177382,1012.5
2019-03-28 15:00:00,21.85,8.1999998,44.34009162863154,1023.7999878
2019-03-28 16:00:00,22.0,14.8000002,25.94664879734153,1015.5
2019-03-28 17:00:00,22.15,13.900000600000002,51.52657196706505,1019.7999878
2019-03-28 18:00:00,22.03333333333333,6.4000001,56.08148062064991,1024.6999512
2019-03-28 20:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-03-28 21:00:00,21.93333333333333,11.0,27.19091948990124,1019.5500183
2019-03-28 22:00:00,21.83333333333333,12.2500005,51.12194895391905,1024.5499878
2019-03-28 23:00:00,21.73333333333333,15.6499996,73.63419119503597,1010.8999939
2019-03-29 00:00:00,21.75,10.299999699999999,61.59306817222192,1021.3500366000001
2019-03-29 01:00:00,21.633333333333336,9.1999998,71.65377049833447,1017.6000061
2019-03-29 02:00:00,21.53333333333333,1.40000005,76.64479671553812,1031.0
2019-03-29 04:00:00,21.433333333333334,4.6,89.31198583285702,1027.1499634000002
2019-03-29 05:00:00,21.55,9.5,67.42308747884302,1019.0999756
2019-03-29 06:00:00,21.42,2.5999999,65.07593999640882,1028.0
2019-03-29 07:00:00,21.366666666666664,5.1499998,86.80832780968322,1021.0500182999999
2019-03-29 08:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-03-29 09:00:00,21.15,10.6000004,24.817585140602752,1025.9000244
2019-03-29 10:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-03-29 11:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-03-29 12:00:00,21.266666666666666,12.1999998,21.28257662682928,1022.9000244
2019-03-29 13:00:00,21.566666666666663,9.5999999,74.12091105712254,1023.6499939
2019-03-29 14:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-03-29 15:00:00,22.000000000000004,13.3999996,22.59019082675115,1020.0
2019-03-29 16:00:00,21.8125,15.1999998,46.87384726161399,1010.0500182999999
2019-03-29 17:00:00,21.516666666666666,5.89999985,85.45871720380185,1024.2000122
2019-03-29 18:00:00,21.766666666666666,8.3999996,27.71434854683031,1021.7999878
2019-03-29 19:00:00,21.66666666666667,7.45000005,63.397189072089446,1026.5
2019-03-29 20:00:00,21.82857142857143,15.900000600000002,52.5324177024975,1018.8500061
2019-03-29 21:00:00,21.55,9.5,67.42308747884302,1019.0999756
2019-03-29 22:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-03-29 23:00:00,21.33333333333333,7.29999995,48.36554394244219,1020.2000122
2019-03-30 01:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-03-30 02:00:00,21.1,7.49999975,81.46532688447304,1016.8000182999999
2019-03-30 03:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-03-30 04:00:00,21.05,13.6000004,49.255923723367346,1014.6999817000001
2019-03-30 05:00:00,21.042857142857144,-2.3500000500000002,45.26638208642724,1034.7999878
2019-03-30 06:00:00,21.3,6.0,36.16221053053154,1024.1999512
2019-03-30 07:00:00,21.566666666666663,9.5999999,74.12091105712254,1023.6499939
2019-03-30 09:00:00,21.4,11.6000004,35.75885534644528,1022.0
2019-03-30 10:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-03-30 11:00:00,21.34,4.3999999,63.701785916501315,1024.6499634
2019-03-30 12:00:00,21.4,14.6000004,27.42268709806979,1019.2999878
2019-03-30 13:00:00,21.46,6.6500001,10.42202608037593,1027.9500122
2019-03-30 14:00:00,21.8625,7.3,64.7805355100375,1027.1500244
2019-03-30 15:00:00,21.9,16.0,18.91221934841553,1016.9000244
2019-03-30 16:00:00,21.742857142857147,1.0,67.68084761628222,1028.9500122
2019-03-30 17:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-03-30 18:00:00,21.25,10.3999996,39.62957358372831,1018.5999756
2019-03-30 19:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-03-30 20:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-03-30 21:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-03-30 23:00:00,21.1,7.49999975,81.46532688447304,1016.8000182999999
2019-03-31 01:00:00,21.05,13.6000004,49.255923723367346,1014.6999817000001
2019-03-31 02:00:00,21.0,0.95,82.22022948633116,1026.8499756
2019-03-31 04:00:00,20.933333333333334,5.5999998,65.7481782328692,1025.0499878
2019-03-31 13:00:00,21.2,8.3500004,54.55447017841814,1019.8999939
2019-03-31 14:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-03-31 15:00:00,21.74,14.0999999,40.61442532291055,1010.75
2019-03-31 16:00:00,21.57777777777777,8.20000005,82.45183702231941,1023.5500183
2019-03-31 17:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-03-31 18:00:00,21.366666666666664,5.1499998,86.80832780968322,1021.0500182999999
2019-03-31 19:00:00,21.55,9.5,67.42308747884302,1019.0999756
2019-03-31 20:00:00,21.271428571428565,10.4000001,28.2539781797541,1023.0
2019-03-31 21:00:00,21.183333333333334,8.1000004,61.07654648282278,1027.6999817
2019-03-31 22:00:00,21.14,8.0,92.73483070347096,1018.1499939
2019-03-31 23:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-04-01 00:00:00,21.033333333333328,4.85,87.43764294876568,1017.3999939
2019-04-01 01:00:00,21.0,0.95,82.22022948633116,1026.8499756
2019-04-01 02:00:00,20.95,0.65,90.34354491319641,1023.6999817
2019-04-01 03:00:00,20.95,0.65,90.34354491319641,1023.6999817
2019-04-01 04:00:00,20.95,0.65,90.34354491319641,1023.6999817
2019-04-01 05:00:00,21.08,3.54999995,70.84041436947564,1020.2000122
2019-04-01 07:00:00,20.95,0.65,90.34354491319641,1023.6999817
2019-04-01 08:00:00,21.133333333333333,5.0,92.93101430909432,1014.25
2019-04-01 09:00:00,21.05,16.2000008,32.697782280052444,1015.0999756
2019-04-01 10:00:00,21.1,7.49999975,81.46532688447304,1016.8000182999999
2019-04-01 11:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-01 12:00:00,21.45,19.2000008,26.39887142264231,1012.5999756
2019-04-01 13:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-04-01 14:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-04-01 15:00:00,21.96,8.5500002,73.45494640247085,1020.1500244
2019-04-01 16:00:00,21.9375,11.0,27.19091948990124,1019.5500183
2019-04-01 17:00:00,21.45,16.0000005,51.413402234180495,1012.3499756
2019-04-01 18:00:00,21.5,6.54999995,74.78541747005352,1023.2000122
2019-04-01 19:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-04-01 20:00:00,21.62,7.8499999,70.36629414177382,1012.5
2019-04-01 21:00:00,21.433333333333334,4.6,89.31198583285702,1027.1499634000002
2019-04-01 22:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-01 23:00:00,21.3,8.64999985,76.1896429491913,1017.25
2019-04-02 01:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-04-02 02:00:00,21.228571428571428,4.20000005,65.34474353291876,1016.8500061
2019-04-02 03:00:00,21.2,8.3500004,54.55447017841814,1019.8999939
2019-04-02 04:00:00,21.2,8.3500004,54.55447017841814,1019.8999939
2019-04-02 05:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-02 06:00:00,21.3,10.1999998,50.405693988140506,1020.0
2019-04-02 07:00:00,21.58,8.20000005,82.45183702231941,1023.5500183
2019-04-02 08:00:00,21.375,2.6000001000000004,70.9611532649349,1027.1500244
2019-04-02 10:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-02 11:00:00,21.32,8.1999998,50.303256961924,1019.8999633999999
2019-04-02 12:00:00,21.616666666666664,17.3999996,27.12222691889439,1017.0999756
2019-04-02 13:00:00,21.75,10.299999699999999,61.59306817222192,1021.3500366000001
2019-04-02 14:00:00,21.8,13.9000001,43.83919127229494,1019.2000122
2019-04-02 15:00:00,21.7,7.39999985,52.52572559480758,1024.6499634
2019-04-02 16:00:00,21.5,6.54999995,74.78541747005352,1023.2000122
2019-04-02 18:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-04-02 19:00:00,21.466666666666672,6.4,56.34123972347257,1020.3500061
2019-04-02 20:00:00,21.45,16.0000005,51.413402234180495,1012.3499756
2019-04-02 21:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-02 22:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-02 23:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-04-03 01:00:00,21.1,7.49999975,81.46532688447304,1016.8000182999999
2019-04-03 02:00:00,21.05,13.6000004,49.255923723367346,1014.6999817000001
2019-04-03 03:00:00,21.04,0.14999995,68.08259694298934,1029.6499939
2019-04-03 04:00:00,21.3,8.64999985,76.1896429491913,1017.25
2019-04-03 05:00:00,21.225,4.20000005,65.34474353291876,1016.8500061
2019-04-03 06:00:00,21.55,7.1999998,68.41472777400418,1019.5999756
2019-04-03 07:00:00,21.2,8.3500004,54.55447017841814,1019.8999939
2019-04-03 10:00:00,21.1,7.49999975,81.46532688447304,1016.8000182999999
2019-04-03 11:00:00,21.1,7.49999975,81.46532688447304,1016.8000182999999
2019-04-03 12:00:00,21.2,15.1999998,41.18211189187255,1015.9000244
2019-04-03 13:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-03 14:00:00,21.85,10.9000001,42.26003285311822,1022.8500061
2019-04-03 16:00:00,21.85,10.9000001,42.26003285311822,1022.8500061
2019-04-03 18:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-04-03 19:00:00,21.54,1.40000005,76.64479671553812,1031.0
2019-04-03 20:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-04-03 21:00:00,21.5,6.54999995,74.78541747005352,1023.2000122
2019-04-03 22:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-03 23:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-04 00:00:00,21.26,5.25,57.59816568230872,1012.8999633999999
2019-04-04 01:00:00,21.23333333333333,4.20000005,65.34474353291876,1016.8500061
2019-04-04 02:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-04-04 03:00:00,21.1,7.49999975,81.46532688447304,1016.8000182999999
2019-04-04 04:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-04 05:00:00,21.316666666666663,8.6999998,46.132172413099795,1020.2999878
2019-04-04 06:00:00,21.1,6.5999999,82.2161762778203,1018.2000122
2019-04-04 07:00:00,21.166666666666668,-0.29999999999999993,69.99058205947372,1026.3500366
2019-04-04 09:00:00,21.25,11.3999996,45.83137170549184,1016.9000244
2019-04-04 10:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-04 11:00:00,21.45,16.0000005,51.413402234180495,1012.3499756
2019-04-04 12:00:00,21.8,15.0,39.11541525160161,1013.9000244
2019-04-04 13:00:00,21.866666666666664,13.25,43.87975552988381,1021.4000244
2019-04-04 14:00:00,21.55,9.5,67.42308747884302,1019.0999756
2019-04-04 15:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-04 16:00:00,21.33333333333333,7.29999995,48.36554394244219,1020.2000122
2019-04-04 17:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-04 19:00:00,21.62,7.8499999,70.36629414177382,1012.5
2019-04-04 20:00:00,21.67142857142857,4.95,78.86844161008241,1026.0500183
2019-04-04 21:00:00,21.3,8.64999985,76.1896429491913,1017.25
2019-04-04 22:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-04 23:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-05 00:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-04-05 01:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-05 02:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-04-05 03:00:00,21.133333333333333,5.0,92.93101430909432,1014.25
2019-04-05 04:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-05 05:00:00,21.3,8.64999985,76.1896429491913,1017.25
2019-04-05 06:00:00,21.15,7.1999998,85.22533994109011,1014.5
2019-04-05 07:00:00,21.06,-0.4,46.40113937184204,1027.3999939
2019-04-05 08:00:00,21.03333333333333,4.85,87.43764294876568,1017.3999939
2019-04-05 09:00:00,21.1,8.3999996,80.71447749112579,1015.4000244
2019-04-05 12:00:00,21.3,11.1999998,63.58474020376102,1013.4000244
2019-04-05 13:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-04-05 14:00:00,21.950000000000006,11.0999999,60.345349187698034,1018.4500122
2019-04-05 15:00:00,22.200000000000006,13.099999399999998,64.63612665216777,1020.3500061
2019-04-05 16:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-04-05 17:00:00,22.25,16.0,38.50581314464183,1019.0499878
2019-04-05 18:00:00,22.24285714285714,12.0500002,65.28213584020136,1019.2999878
2019-04-05 19:00:00,22.05,9.5999999,68.68447854729051,1020.6500243999999
2019-04-05 20:00:00,22.0,14.8000002,25.94664879734153,1015.5
2019-04-05 21:00:00,21.95,11.0999999,60.345349187698034,1018.4500122
2019-04-05 22:00:00,21.93333333333333,11.0,27.19091948990124,1019.5500183
2019-04-05 23:00:00,21.8,13.9000001,43.83919127229494,1019.2000122
2019-04-06 00:00:00,21.73333333333333,15.6499996,73.63419119503597,1010.8999939
2019-04-06 02:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-04-06 03:00:00,21.633333333333336,9.1999998,71.65377049833447,1017.6000061
2019-04-06 04:00:00,21.575,8.20000005,82.45183702231941,1023.5500183
2019-04-06 05:00:00,22.0,14.8000002,25.94664879734153,1015.5
2019-04-06 06:00:00,21.8,8.1999998,80.68974745926668,1011.7999878
2019-04-06 07:00:00,21.7,7.39999985,52.52572559480758,1024.6499634
2019-04-06 08:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-04-06 09:00:00,21.628571428571423,13.3999996,57.691954419427525,1010.2000122
2019-04-06 10:00:00,21.65,15.2000003,49.67969797841687,1009.7000122
2019-04-06 11:00:00,21.56,9.5999999,74.12091105712254,1023.6499939
2019-04-06 12:00:00,21.55,13.0,46.90714596171685,1010.0
2019-04-06 13:00:00,21.53333333333333,1.40000005,76.64479671553812,1031.0
2019-04-06 14:00:00,21.45,16.0000005,51.413402234180495,1012.3499756
2019-04-06 15:00:00,21.6,12.20000005,61.81824970802714,1018.5000305
2019-04-06 16:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-06 17:00:00,21.33333333333333,7.29999995,48.36554394244219,1020.2000122
2019-04-06 18:00:00,21.36,-1.05,73.0586687269039,1028.4000244
2019-04-06 19:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-06 20:00:00,21.7,7.39999985,52.52572559480758,1024.6499634
2019-04-06 21:00:00,21.61666666666667,14.899999600000001,43.95383526588249,1014.0999756
2019-04-06 22:00:00,21.33333333333333,7.29999995,48.36554394244219,1020.2000122
2019-04-07 00:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-07 01:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-04-07 02:00:00,21.25,10.0,46.831518574075474,1021.5499878
2019-04-07 03:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-04-07 04:00:00,21.133333333333333,5.0,92.93101430909432,1014.25
2019-04-07 05:00:00,21.23333333333333,4.20000005,65.34474353291876,1016.8500061
2019-04-07 06:00:00,21.15,9.3999996,73.8340224163078,1011.2999878
2019-04-07 07:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-04-07 08:00:00,21.425,7.89999985,42.9714723996196,1027.9000244
2019-04-07 09:00:00,21.61666666666667,12.3999996,60.78544361287059,1011.0999756
2019-04-07 10:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-07 11:00:00,21.45,16.0000005,51.413402234180495,1012.3499756
2019-04-07 12:00:00,21.65,16.6000004,38.69675274418237,1008.7000122
2019-04-07 13:00:00,21.83333333333333,12.2500005,51.12194895391905,1024.5499878
2019-04-07 14:00:00,21.75,10.299999699999999,61.59306817222192,1021.3500366000001
2019-04-07 15:00:00,21.46,6.6500001,10.42202608037593,1027.9500122
2019-04-07 16:00:00,21.4,8.0999999,83.60938318007834,1012.8999939
2019-04-07 17:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-07 18:00:00,21.500000000000004,6.54999995,74.78541747005352,1023.2000122
2019-04-07 19:00:00,21.5,6.54999995,74.78541747005352,1023.2000122
2019-04-07 20:00:00,21.342857142857145,2.7500000499999997,63.93316821196184,1023.1499633999999
2019-04-07 21:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-07 22:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-07 23:00:00,21.516666666666666,5.89999985,85.45871720380185,1024.2000122
2019-04-08 00:00:00,21.38,10.200000300000001,45.3220707959038,1018.1500243999999
2019-04-08 01:00:00,21.24,12.5999999,66.74363965433584,1006.8000182999999
2019-04-08 02:00:00,21.15,8.9000001,55.02146254084643,1020.2000122
2019-04-08 04:00:00,21.35,9.14999985,86.19483694616525,1010.8999939
2019-04-08 05:00:00,21.316666666666663,8.6999998,46.132172413099795,1020.2999878
